620	686
540	232
530	174
000	144
500	120
710	101
570	95
720	86
330	71
004	71
550	50
150	49
600	38
650	37
020	37
660	36
300	32
510	31
380	30
370	25
610	24
070	20
900	20
400	17
006	15
005	15
320	12
100	12
780	10
943	9
003	8
830	7
800	7
630	5
310	4
930	4
360	4
580	4
430	4
590	3
700	3
420	3
060	3
072	2
054	2
050	2
053	2
791	2
730	2
340	2
062	2
440	2
670	2
001	2
750	1
030	1
009	1
690	1
770	1
810	1
007	1
008	1
890	1
520	1
940	1
355	1
350	1
